AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
SWS,Swansea Airport,51.60500000,-4.06833333
SWS,Swansea Airport,51.60527778,-4.06777778
SWU,Suwon Airport,37.23944444,127.00694444
SWW,Avenger Field,32.46722222,-100.46666667
SWW,Avenger Field,32.46722222,-100.46666667
SWW,Avenger Field,32.46750000,-100.46666667
SWW,Avenger Field,32.46750000,-100.46666667
SXB,Entzheim,48.53833333,7.62833333
SXB,Entzheim,48.53833333,7.62833333
SXB,Strasbourg Entzheim,48.53833333,7.62833333
SXB,Strasbourg Entzheim,48.53833333,7.62833333
SXB,Strasbourg International,48.53694444,7.62750000
SXE,West Sale,-38.09416667,146.96250000
SXE,West Sale,-38.09166667,146.96527778
SXE,West Sale,-38.09111111,146.96694444
SXF,Brandenburg,52.36222222,13.50055556
SXF,Brandenburg,52.36222222,13.50055556
SXF,Schoenefeld,52.36222222,13.50055556
SXF,Schoenefeld,52.36222222,13.50055556
SXF,Schonefeld,52.36222222,13.50055556
SXF,Schonefeld,52.36222222,13.50055556
SXF,Schonefeld,52.39194444,13.52333333
SXF,Schonefeld,52.39194444,13.52333333
SXF,Schonefeld,52.39194444,13.52333333
SXG,Senanga Airport,-16.11944444,23.28194444
SXG,Senanga Airport,-16.11305556,23.29833333
SXL,Sligo Airport,54.28027778,-8.59916667
SXL,Sligo Airport,54.28416667,-8.59833333
SXM,Juliana,18.04361111,-63.11194444
SXM,Princess Juliana International,18.04083333,-63.10944444
SXM,Princess Juliana International,18.04083333,-63.10944444
SXM,Princess Juliana International,18.04083333,-63.10888889
SXM,Princess Juliana International,18.04083333,-63.10888889
SXM,Princess Juliana International,18.04361111,-63.11194444
SXM,Princess Juliana International,18.04361111,-63.11194444
SXP,Nunam Iqua,62.52055556,-164.84777778
SXP,Nunam Iqua,62.52055556,-164.84777778
SXP,Sheldon Point Airport,62.52055556,-164.84777778
SXP,Sheldon Point Airport,62.52055556,-164.84777778
SXP,Sheldon Point Airport,62.53333333,-164.83333333
SXQ,Soldotna Airport,60.47500000,-151.03833333
SXQ,Soldotna Airport,60.47500000,-151.03833333
SXQ,Soldotna Airport,60.47527778,-151.03972222
SXQ,Soldotna Airport,60.47527778,-151.03972222
SXQ,Soldotna Airport,60.47555556,-151.03638889
SXR,Srinagar Airport,33.98722222,74.77388889
SXR,Srinagar Airport,33.98805556,74.77527778
SXU,Soddu Airport,6.83611111,37.77500000
SXY,Sidney Municipal,42.30250000,-75.41583333
SXY,Sidney Municipal,42.30944444,-75.41083333
SYA,Eareckson AS,52.71222222,174.11361111
SYA,Shemya AFB,52.71750000,174.08944444
SYB,Seal Bay Airport,58.38333333,-152.23333333
SYD,Sydney International,-33.94916667,151.18138889
SYD,Sydney International,-33.94916667,151.18138889
SYD,Sydney International,-33.94611111,151.17722222
SYD,Sydney International,-33.94611111,151.17722222
SYD,Sydney International/Kingsford Smith,-33.94416667,151.17583333
SYI,Bomar Field-Shelbyville Municipal,35.55944444,-86.44250000
SYI,Bomar Field-Shelbyville Municipal,35.56083333,-86.44250000
SYN,Carleton,44.47555556,-93.01611111
SYN,Stanton Airfield,44.47555556,-93.01638889
SYN,Stanton Airport,44.47555556,-93.01638889
SYO,Shonai Airport,38.81111111,139.78638889
SYO,Shonai Airport,38.81222222,139.78722222
SYR,Syracuse Hancock International,43.11055556,-76.10250000
SYR,Syracuse Hancock International,43.11111111,-76.10638889
SYT,Saint-Yan Airport,46.41222222,4.01333333
SYT,Saint-Yan Airport,46.41250000,4.01333333
SYT,Saint-Yan Airport,46.41388889,4.01527778
SYX,Phoenix International,18.30277778,109.41222222
SYX,Phoenix International,18.30305556,109.41222222
SYY,Stornoway Airport,58.21388889,-6.33083333
SYY,Stornoway Airport,58.21388889,-6.33083333
SYY,Stornoway Airport,58.21388889,-6.32777778
SYY,Stornoway Airport,58.21555556,-6.33111111
SYY,Stornoway Airport,58.21555556,-6.33111111
SYZ,Shahid Dastghaib International,29.53916667,52.59000000
SYZ,Shahid Dastghaib International,29.53916667,52.59000000
SYZ,Shiraz International,29.54027778,52.59083333
SYZ,Shiraz Shahid Dastghaib International,29.53916667,52.59000000
SYZ,Shiraz Shahid Dastghaib International,29.53916667,52.59000000
SZA,Soyo Airport,-6.14111111,12.37138889
SZA,Soyo Airport,-6.14111111,12.37138889
SZA,Soyo Airport,-6.14111111,12.37166667
SZA,Soyo Airport,-6.14111111,12.37166667
SZA,Soyo Airport,-6.13888889,12.37638889
SZB,Sultan Abdul Aziz Shah,3.13055556,101.54944444
SZB,Sultan Abdul Aziz Shah International,3.13027778,101.55138889
SZB,Sultan Abdul Aziz Shah International,3.13055556,101.54944444
SZC,Santa Cruz Airport,10.25472222,-85.58416667
SZD,Sheffield City,53.33333333,-1.48333333
SZF,Carsamba,41.25416667,36.56750000
SZF,Carsamba,41.25444444,36.56722222
SZG,Salzburg Airport,47.79305556,13.00555556
SZG,Salzburg Airport,47.79333333,13.00388889
SZG,Salzburg Airport,47.79333333,13.00388889
SZG,Salzburg Airport,47.79333333,13.00444444
SZG,Salzburg Airport,47.79333333,13.00444444
SZG,Salzburg Airport,47.79361111,13.00361111
SZG,Salzburg Airport,47.79444444,13.00333333
SZK,Skukuza Airport,-24.96250000,31.58611111
SZK,Skukuza Airport,-24.96138889,31.58888889
SZK,Skukuza Airport,-24.96083333,31.58861111
SZL,Whiteman AFB,38.73027778,-93.54777778
SZO,Szombathely Airport,47.28333333,16.63333333
SZO,Szombathely Airport,47.28333333,16.63333333
SZP,Santa Paula Airport,34.34694444,-119.06166667
SZP,Santa Paula Airport,34.34722222,-119.06027778
SZT,San Cristobal de Las Casas,16.68888889,-92.53055556
SZT,San Cristobal de Las Casas,16.69027778,-92.53000000
SZW,Schwerin Parchim,53.42694444,11.78333333
SZX,Bao'an International,22.63916667,113.80194444
SZX,Bao'an International,22.63916667,113.80194444
SZX,Bao'an International,22.63916667,113.81055556
SZX,Bao'an International,22.63916667,113.81055556
SZX,Bao'an International,22.64750000,113.80194444
SZY,Olsztyn Mazury ,53.48194444,20.93777778
SZY,Szczytno Szymany,53.48194444,20.93777778
SZZ,Goleniow,53.58333333,14.90000000
SZZ,Goleniow,53.58472222,14.90222222
T1N,Robert Sibley,35.20305556,-88.49833333
T1X,Gainesville Municipal,33.65222222,-97.19722222
T2N,Cleveland Regional Jetport,35.21138889,-84.79972222
T2N,Cleveland Regional Jetport,35.21138889,-84.79972222
T2N,Cleveland Regional Jetport,35.21222222,-84.79916667
T2X,Hereford Municipal,34.86055556,-102.32583333
T2X,Hereford Municipal,34.86083333,-102.32583333
T3X,El Coyote Ranch,26.85833333,-98.22194444
T3X,El Coyote Ranch,26.85833333,-98.22166667
T3X,El Coyote Ranch,26.85833333,-98.22166667
T4X,Austin Executive Airpark,30.41361111,-97.66500000
T4X,Austin Executive Airpark,30.41361111,-97.66500000
T4X,Austin Executive Airpark,30.41361111,-97.66500000
T4X,Llano Municipal,30.78416667,-98.66000000
T5X,Castroville Municipal,29.34194444,-98.85083333
T5X,Castroville Municipal,29.34250000,-98.85111111
T5X,Castroville Municipal,29.34250000,-98.85111111
T6X,Houston Executive,29.80500000,-95.89777778
T7X,Wildcat Canyon,31.67861111,-97.36250000
T82,Gillespie County,30.24333333,-98.90916667
T8X,Collin County Regional at McKinney,33.17805556,-96.59055556
T8X,McKinney National,33.17694444,-96.58888889
T8X,McKinney National,33.17694444,-96.58888889
T9X,Dimmit County,28.52222222,-99.82361111
TAB,A N R Robinson International,11.14972222,-60.83222222
TAB,A.N.R. Robinson International,11.14972222,-60.83222222
TAB,Crown Point,11.14638889,-60.83666667
TAB,Crown Point,11.14972222,-60.83222222
TAB,Crown Point,11.14972222,-60.83222222
TAC,Daniel Z. Romualdez,11.22750000,125.02777778
TAC,Daniel Z. Romualdez,11.23444444,125.01944444
TAD,Las Animas County,37.25972222,-104.33916667
TAE,Taegu International,35.89027778,128.66055556
TAF,Tafaraoui,35.54194444,-0.53083333
TAF,Tafaraoui,35.54250000,-0.53222222
TAG,Tagbilaran Airport,9.66416667,123.85416667
TAG,Tagbilaran Airport,9.66555556,123.85361111
TAH,Tanna (Lenakel),-19.52055556,169.25277778
TAH,Tanna Island Airport,-19.52055556,169.25277778
TAI,Taiz Airport,13.68888889,44.13750000
TAI,Taiz International,13.68611111,44.13861111
TAI,Taiz International,13.68611111,44.13861111
TAI,Taiz International,13.68611111,44.13888889
TAI,Taiz International,13.68611111,44.13888889
TAI,Taiz/Ganed,13.68472222,44.13805556
TAK,Takamatsu Airport,34.21416667,134.01555556
TAK,Takamatsu Airport,34.29027778,134.07305556
TAL,Ralph M Calhoun Memorial,65.17444444,-152.10944444
TAL,Ralph M Calhoun Memorial,65.17444444,-152.10944444
TAL,Ralph M Calhoun Memorial,65.17444444,-152.10805556
TAL,Ralph M Calhoun Memorial,65.17444444,-152.10805556
TAL,Ralph M Calhoun Memorial,65.17500000,-152.10805556
TAM,General Francisco Javier Mina International,22.27444444,-97.80166667
TAM,General Francisco Javier Mina International,22.29638889,-97.86583333
TAM,Tampico International,22.29638889,-97.86583333
TAO,Liuting,36.26611111,120.37444444
TAP,Tapachula International,14.79444444,-92.37000000
TAR,Grottaglie,40.51083333,17.40500000
TAR,Grottaglie,40.51083333,17.40500000
TAR,Grottaglie,40.51777778,17.40194444
TAR,Taranto Grottaglie,40.51083333,17.40500000
TAR,Taranto Grottaglie,40.51083333,17.40500000
TAS,Tashkent Airport,41.25750000,69.28083333
TAS,Tashkent Islam Karimov,41.25750000,69.28111111
TAS,Tashkent Islam Karimov International,41.25750000,69.28111111
TAS,Tashkent Yuzhny,41.25666667,69.28166667
TAS,Tashkent Yuzhny,41.25750000,69.28000000
TAS,Tashkent Yuzhny,41.25750000,69.28083333
TAS,Tashkent Yuzhny,41.25750000,69.28083333
TAS,Tashkent Yuzhny,41.25750000,69.28111111
TAT,Poprad Tatry,49.07361111,20.24111111
TAT,Poprad Tatry International,49.07361111,20.24111111
TAT,Poprad-Tatry Airport,49.07194444,20.24027778
TAT,Poprad-Tatry Airport,49.07194444,20.24027778
TAT,Poprad-Tatry International,49.07361111,20.24111111
TAT,Tatry,49.07361111,20.24111111
TAT,Tatry,49.07361111,20.24111111
TAV,Tau Airport,-14.22916667,-169.51111111
TAV,Tau Airport,-14.22916667,-169.51111111
TAX,Taliabu Airport,-1.80000000,124.80000000
TAY,Tartu Airport,58.30750000,26.68666667
TAY,Tartu Airport,58.30750000,26.68666667
TAY,Tartu Airport,58.30750000,26.68694444
TBB,Tuy Hoa Airport,13.04416667,109.33972222
TBB,Tuy Hoa Airport,13.04416667,109.33972222
TBB,Tuy Hoa Airport,13.04833333,109.33388889
TBB,Tuy Hoa Airport,13.04833333,109.33388889
TBB,Tuy Hoa Airport,13.04944444,109.33361111
TBB,Tuy Hoa Airport,13.04944444,109.33361111
TBF,Tabiteuea Airport,-1.23194444,174.78000000
TBF,Tabiteuea Airport,-1.23194444,174.78000000
TBF,Tabiteuea Airport,-1.22444444,174.77555556
TBF,Tabiteuea Airport,-1.22388889,174.77611111
TBG,Tabubil Airport,-5.28000000,141.22722222
TBG,Tabubil Airport,-5.28000000,141.22722222
TBG,Tabubil Airport,-5.27972222,141.22694444
TBG,Tabubil Airport,-5.27972222,141.22694444
TBG,Tabubil Airport,-5.27944444,141.22694444
TBI,The Bight,24.30000000,-75.45000000
TBL,Tableland Airport,-17.30000000,126.91666667
TBN,Forney AAF,37.74138889,-92.14055556
TBN,Waynesville-St. Robert Regional Forney Field,37.74166667,-92.14083333
TBO,Tabora Airport,-5.07666667,32.83444444
TBO,Tabora Airport,-5.07611111,32.83055556
TBO,Tabora Airport,-5.07611111,32.83055556
TBO,Tabora Airport,-5.07583333,32.83027778
TBO,Tabora Airport,-5.07583333,32.83027778
TBO,Tabora Airport,-5.07250000,32.83750000
TBP,Cap. FAP Pedro Canga Rodriguez,-3.55277778,-80.38055556
TBP,Cap. FAP Pedro Canga Rodriguez,-3.55250000,-80.38138889
TBP,Tumbes Airport,-3.56666667,-80.41666667
TBR,Statesboro Municipal,32.48333333,-81.73777778
TBR,Statesboro-Bulloch County,32.48277778,-81.73694444
TBS,Tbilisi Airport,41.66916667,44.95472222
TBS,Tbilisi International,41.66916667,44.95472222
TBT,Tabatinga Airport,-4.25583333,-69.93583333
TBT,Tabatinga Airport,-4.25583333,-69.93583333
TBT,Tabatinga Airport,-4.25555556,-69.93583333
TBT,Tabatinga Airport,-4.25555556,-69.93583333
TBT,Tabatinga Airport,-4.23333333,-69.93333333
TBU,Fua Amotu International,-21.24777778,-175.13833333
TBU,Fua Amotu International,-21.24111111,-175.14972222
TBU,Fua Amotu International,-21.24083333,-175.15000000
TBZ,Tabriz International,38.13166667,46.24333333
TBZ,Tabriz International,38.13305556,46.23500000
TCA,Tennant Creek Airport,-19.63805556,134.18083333
TCA,Tennant Creek Airport,-19.63444444,134.18333333
TCA,Tennant Creek Airport,-19.63416667,134.17638889
TCB,Treasure Cay Airport,26.73500000,-77.37222222
TCB,Treasure Cay Airport,26.74527778,-77.39138889
TCC,Tucumcari Municipal,35.18000000,-103.60472222
TCC,Tucumcari Municipal,35.18277778,-103.60305556
TCE,Delta Dunarii,45.06250000,28.71444444
TCE,Delta Dunarii,45.06277778,28.71444444
TCE,Tulcea Airport,45.06250000,28.71444444
TCE,Tulcea Airport,45.16666667,28.80000000
TCF,Tocoa Airport,15.65888889,-85.99472222
TCH,Tchibanga Airport,-2.89805556,10.95972222
TCH,Tchibanga Airport,-2.88888889,10.95583333
TCI,Tenerife International,28.25888889,-16.45055556
TCI,Tenerife Metropolitan Area,28.25888889,-16.45055556
TCI,Tenerife Metropolitan Area,28.25888889,-16.45055556
TCL,Tuscaloosa National,33.22055556,-87.61138889
TCL,Tuscaloosa Regional,33.22055556,-87.61138889
TCL,Tuscaloosa Regional,33.22111111,-87.61083333
TCM,McChord AFB,47.13833333,-122.47500000
TCM,McChord Field,47.13777778,-122.47638889
TCN,Tehuacan Airport,18.49694444,-97.42000000
TCN,Tehuacan Airport,18.49694444,-97.42000000
TCN,Tehuacan Airport,18.49722222,-97.42000000
TCN,Tehuacan Airport,18.49722222,-97.42000000
TCN,Tehuacan Airport,18.49972222,-97.41777778
TCO,La Florida,1.81444444,-78.74916667
TCO,La Florida,1.81666667,-78.76666667
TCP,Taba International,29.58777778,34.77805556
TCP,Taba International,29.58777778,34.77805556
TCP,Taba International,29.58777778,34.77805556
TCP,Taba International,29.58888889,34.77694444
TCP,Taba International,29.58888889,34.77694444
TCQ,Coronel Carlos Ciriani Santa Rosa International,-18.05333333,-70.27583333
TCQ,Tacna Airport,-18.06333333,-70.27888889
TCS,Truth Or Consequences Municipal,33.23527778,-107.27000000
TCS,Truth Or Consequences Municipal,33.23527778,-107.27000000
TCS,Truth Or Consequences Municipal,33.23694444,-107.27166667
TCS,Truth Or Consequences Municipal,33.23694444,-107.27166667
TCS,Truth Or Consequences Municipal,33.23694444,-107.27111111
TCT,Takotna Airport,62.99277778,-156.06805556
TCT,Takotna Airport,62.99277778,-156.06805556
TCT,Takotna Airport,62.99277778,-156.06555556
TCT,Takotna Airport,62.99305556,-156.02972222
TCT,Takotna Airport,62.99305556,-156.02972222
TCT,Takotna Airport,62.99361111,-156.02805556
TDA,San Luis de Palenque,5.41388889,-71.72861111
TDA,San Luis de Palenque,5.41388889,-71.72861111
TDA,San Luis de Palenque,5.41555556,-71.72833333
TDA,San Luis de Palenque,5.41555556,-71.72833333
TDA,San Luis de Palenque,5.42361111,-71.72444444
TDD,Teniente Jorge Henrich Arauz,-14.81861111,-64.91805556
TDD,Tte Av Jorge Henrich Arauz,-14.81861111,-64.91805556
TDD,Tte Av Jorge Henrich Arauz International,-14.81861111,-64.91805556
TDD,Tte Av Jorge Henrich Arauz International,-14.81861111,-64.91805556
TDF,Person County,36.28472222,-78.98472222
TDF,Person County,36.28500000,-78.98416667
TDF,Raleigh Regional at Person County,36.28472222,-78.98472222
TDW,Tradewind,35.16972222,-101.82583333
TDW,Tradewind,35.17000000,-101.82583333
TDZ,Metcalf Field,41.65000000,-83.53333333
TEA,Tela Airport,15.77166667,-87.48777778
TEA,Tela Airport,15.77555556,-87.47638889
TEA,Tela Airport,15.77583333,-87.47583333
TEB,Teterboro Airport,40.84972222,-74.06222222
TEB,Teterboro Airport,40.85000000,-74.06083333
TED,Thisted Airport,57.06888889,8.70527778
TED,Thisted Airport,57.07222222,8.70333333
TEH,Tetlin Airport,63.12472222,-142.51861111
TEH,Tetlin Airport,63.12472222,-142.51861111
TEH,Tetlin Airport,63.12500000,-142.51833333
TEH,Tetlin Airport,63.12500000,-142.51833333
TEH,Tetlin Airport,63.13388889,-142.51944444
TEK,Tatitlek Airport,60.86500000,-146.68000000
TEK,Tatitlek Airport,60.87250000,-146.69111111
TEP,Teptep Airport,-5.95527778,146.56250000
TEP,Teptep Airport,-5.95527778,146.56277778
TEP,Teptep Airport,-5.95138889,146.57194444
TER,Lajes Airport,38.75666667,-27.09416667
TER,Lajes Airport,38.76194444,-27.09083333
TER,Lajes Airport,38.76444444,-27.09361111
TET,Tete Chingodzi,-16.10472222,33.64027778
TET,Tete Chingodzi,-16.10333333,33.63888889
TEU,Te Anau Airport,-45.53305556,167.65305556
TEU,Te Anau Airport,-45.46222222,167.70111111
TEX,Telluride Regional,37.95388889,-107.90888889
TEX,Telluride Regional,37.95388889,-107.90833333
TEZ,Tezpur Airport,26.70972222,92.78444444
TEZ,Tezpur Airport,26.71083333,92.79611111
TFF,Prefeito Orlando Marinho,-3.38305556,-64.72416667
TFF,Tefe Airport,-3.40000000,-64.68333333
TFF,Tefe Airport,-3.38305556,-64.72416667
TFI,Tufi Airport,-9.07777778,149.32000000
TFI,Tufi Airport,-9.07611111,149.31972222
TFI,Tufi Airport,-9.07583333,149.32000000
TFN,Tenerife Norte,28.47500000,-16.33055556
TFN,Tenerife Norte,28.47500000,-16.33055556
TFN,Tenerife Norte,28.48277778,-16.34222222
TFN,Tenerife Norte,28.48277778,-16.34222222
TFN,Tenerife Norte,28.48277778,-16.34166667
TFN,Tenerife Norte,28.48277778,-16.34166667
TFR,Tarbes-Lourdes-Pyrenees,43.17944444,-0.00555556
TFS,Tenerife Sur,28.04000000,-16.57250000
TFS,Tenerife Sur,28.04000000,-16.57250000
TFS,Tenerife Sur,28.04277778,-16.57055556
TFS,Tenerife Sur,28.04277778,-16.57055556
TFS,Tenerife Sur,28.04444444,-16.57250000
TFS,Tenerife Sur,28.04444444,-16.57250000
TFU,Tianfu,30.30222222,104.44944444
TGD,Podgorica Airport,42.35805556,19.25416667
TGD,Podgorica Airport,42.35805556,19.25416667
TGD,Podgorica Airport,42.35833333,19.25194444
TGD,Podgorica Airport,42.35944444,19.25194444
TGD,Titograd International,42.35833333,19.25194444
TGD,Titograd International,42.35833333,19.25194444
TGE,Sharpe Field,32.49194444,-85.77555556
TGE,Sharpe Field,32.49583333,-85.77916667
TGG,Kuala Trengganu Airport,5.38111111,103.10972222
TGH,Tonga,-16.90361111,168.54666667
TGH,Tongoa Airport,-16.89444444,168.54611111
TGH,Tongoa Airport,-16.89111111,168.55138889
TGI,Tingo Maria Airport,-9.30000000,-76.01666667
TGI,Tingo Maria Airport,-9.28944444,-76.00527778
TGI,Tingo Maria Airport,-9.28944444,-76.00500000
TGM,Targu Mures Airport,46.46777778,24.41250000
TGM,Targu Mures Airport,46.46777778,24.41250000
TGM,Transilvania Targu Mures,46.46777778,24.41250000
TGM,Transilvania Targu Mures,46.46777778,24.41250000
TGR,Touggourt/Sidi Mahdi,33.05833333,6.08472222
TGT,Tanga Airport,-5.09222222,39.07166667
TGT,Tanga Airport,-5.08944444,39.07027778
TGU,Toncontin International,14.05972222,-87.21750000
TGU,Toncontin International,14.06027778,-87.21750000
TGZ,Angel Albino Corzo,16.56194444,-93.02611111
TGZ,Angel Albino Corzo,16.56194444,-93.02611111
TGZ,Angel Albino Corzo International,16.56194444,-93.02611111
TGZ,Angel Albino Corzo International,16.56194444,-93.02611111
TGZ,Francisco Sarabia,16.76972222,-93.34138889
TGZ,Tuxtla Gutierrez International,16.56194444,-93.02611111
TH1,Korat AAF,14.95416667,102.07388889
THA,Northern,35.37888889,-86.24555556
THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24666667
THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24666667
THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24666667
THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24638889
THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24638889
THE,Senador Petronio Portella,-5.06000000,-42.82361111
THE,Teresina Airport,-5.06527778,-42.81777778
THF,Tempelhof,52.47472222,13.40333333
THF,Tempelhof,52.47472222,13.40333333
THG,Biloela (Thangool),-24.49527778,150.57888889
THG,Biloela (Thangool),-24.49500000,150.57305556
THG,Biloela (Thangool),-24.49388889,150.57611111
THN,Trollhattan Vanersborg,58.31805556,12.34500000
THN,Trollhattan Vanersborg,58.32111111,12.34388889
THP,Hot Springs County Thermopolis Municipal,43.65833333,-108.21333333
THP,Hot Springs County Thermopolis Municipal,43.65833333,-108.21305556
THR,Mehrabad International,35.68944444,51.31277778
THR,Mehrabad International,35.68944444,51.31277778
THR,Mehrabad International,35.68944444,51.31333333
THR,Mehrabad International,35.68944444,51.31333333
THR,Mehrabad International,35.68972222,51.31583333
THU,Thule Air Base,76.53111111,-68.70305556
THU,Thule Air Base,76.53222222,-68.70333333
THV,York Airport,39.91694444,-76.87305556
THV,York Airport,39.91833333,-76.87416667
THZ,Tahoua Airport,14.87277778,5.26388889
THZ,Tahoua Airport,14.87555556,5.26583333
TIA,Tirana International,41.41472222,19.72055556
TIA,Tirana International,41.41694444,19.71666667
TIC,Tinak Airport,7.13333333,171.91666667
